Result Type,Objective,Platform,Ad,Ad Group,Campaign,Spend,Impressions,Clicks,Video Starts,Reach,Video Full Completion,Engagements,Results,Text,Text ID
Link clicks,Missing Value,instagram,Ad 5 January 2022;...and 2 more ads,Ad 5 January 2022;...and 2 more ads,Ad 5 January 2022;...and 2 more ads,39.31,3479,27,3394.0,3172.0,0.0,7,27.0,"Visit our virtual experience to explore the dynamic new classrooms, collaborative spaces and other featured areas in the Cox School of Business renovation and expansion project.",232
Missing Value,Missing Value,instagram,Ad 5;...and 2 more ads,Ad 5;...and 2 more ads,Ad 5;...and 2 more ads,554.59,29764,13,0.0,17989.0,0.0,9,13.0,"“Access SMU: Empowers outstanding students to attend SMU and succeed, regardless of financial means.""",261
Missing Value,Missing Value,instagram,Ad 5;...and 7 more ads,Ad 5;...and 7 more ads,Ad 5;...and 7 more ads,81.76,19427,50,0.0,18865.0,0.0,163,50.0,"“My advice for any high school students considering SMU is to not count yourself out before you even apply. There is a strong community here waiting to shower you with support, care and love."" - Abena Marfo '22",275
Missing Value,Missing Value,instagram,Ad 6,Ad 6,Ad 6,0.03,27,0,0.0,8.0,0.0,1,0.0,Their research was personal: both SMU researchers lost grandparents to the disease.,211
Link clicks,Missing Value,instagram,Ad 6;...and 1 more ad,Ad 6;...and 1 more ad,Ad 6;...and 1 more ad,15.17,1529,11,0.0,1452.0,0.0,21,11.0,"“Access SMU: A program that empowers outstanding students to attend SMU and succeed, regardless of financial means.""",259
Missing Value,Missing Value,instagram,Ad 6;...and 7 more ads,Ad 6;...and 7 more ads,Ad 6;...and 7 more ads,60.64,61711,44,0.0,60142.0,0.0,30,44.0,"""The mentorship and support I’ve received from SMU are unparalleled."" - Isabelle Galko '22 Find out how SMU can help you achieve your scholastic goals like Isabelle.",4
Missing Value,Missing Value,instagram,Ad 7,Ad 7,Ad 7,0.04,17,0,0.0,16.0,0.0,2,0.0,"Capturing images through fog, face identification around corners, and imaging through barriers like the human skull are just some of the potential applications for the technology.",52
Link clicks,Missing Value,instagram,Ad 7 February 2022;...and 3 more ads,Ad 7 February 2022;...and 3 more ads,Ad 7 February 2022;...and 3 more ads,461.15,549745,497,0.0,482025.0,0.0,814,497.0,"“Most of what you love about city life, you can have to a greater degree than you ever imagined in the Dallas area,” says Cullum Clark, economist at SMU.",274
Link clicks,Missing Value,instagram,Ad 7;...and 7 more ads,Ad 7;...and 7 more ads,Ad 7;...and 7 more ads,230.48,175488,178,0.0,169204.0,0.0,47,178.0,"“The research funding and mentorship at SMU are incredible. Opportunities like these are common across campus, but they aren't something I hear my peers at other schools experiencing.” - Nia Kamau '22",281
Missing Value,Missing Value,instagram,Ad 8,Ad 8,Ad 8,0.01,2,0,0.0,2.0,0.0,0,0.0,"With this grant, Professor Üster will answer this question—how can data be used to create models for evacuation planning and disaster preparedness?",250
Missing Value,Missing Value,instagram,Ad 9,Ad 9,Ad 9,0.0,5,0,0.0,5.0,0.0,1,0.0,How can we attack infected cancer cells without collateral damage to normal cells? A team of researchers from SMU has found an answer by tapping into the fundamental basis of new anti-cancer treatments.,91
Missing Value,Missing Value,instagram,Air Force Academy Partnership | Higher Ed Stories | July Higher Ed | July 2021,Air Force Academy Partnership | Higher Ed Stories | July Higher Ed | July 2021,Air Force Academy Partnership | Higher Ed Stories | July Higher Ed | July 2021,0.04,19,0,0.0,19.0,0.0,1,0.0,"""This partnership will also create invaluable opportunities for our SMU students...because it will put them in positions of visibility for recruitment in careers that support Department of Defense initiatives.""",5
Reach,Missing Value,instagram,Armstrong Gift Announcement,Armstrong Gift Announcement,Armstrong Gift Announcement,89.59,66769,9,0.0,65693.0,0.0,9,65693.0,"A $15 million commitment from entrepreneurs Bill Armstrong ’82 and Liz Martin Armstrong ’82 will aid in SMU’s expansion and improvement project, the Garry Weber End Zone Complex, at Gerald J. Ford Stadium. The $100 million drive for the complex was launched in January 2022 with a $50 million gift from the Garry Weber Foundation. SMU is set to break ground on the complex in early December.",21
Link clicks,Missing Value,instagram,Building Community | Texas Prospective Students | Common Connections | January 2021,Building Community | Texas Prospective Students | Common Connections | January 2021,Building Community | Texas Prospective Students | Common Connections | January 2021,13.31,13374,15,0.0,12933.0,0.0,43,15.0,"Aanika Gupta ’22 never considered herself a leader, but when she saw a need for change, she stepped up in her Residential Commons.",34
Missing Value,Missing Value,instagram,Cairns Lab V2 | Higher Ed Stories |  May 2021,Cairns Lab V2 | Higher Ed Stories |  May 2021,Cairns Lab V2 | Higher Ed Stories |  May 2021,0.030000000000000002,10,0,0.0,4.0,0.0,0,0.0,"We're using data to change the future of the fashion industry. The interdisciplinary approach brings together engineers, data scientists, supply chain modelers, and journalists to find solutions to address how the industry’s decisions affect water pollution and landfill waste.",240
Missing Value,Missing Value,instagram,Challenges - Copy; Challenges;,Challenges - Copy; Challenges;,Challenges - Copy; Challenges;,72.51,3709,28,0.0,3584.0,0.0,12,28.0,"Thanks to the generous support for our community, challenges and matches give you the opportunity to maximize your impact. Find your cause, then check out the list of day-long challenges to participate and show the world what Mustangs can do in one day.",200
Link clicks,Missing Value,instagram,Chase | Here We Go Mustangs | May 2021,Chase | Here We Go Mustangs | May 2021,Chase | Here We Go Mustangs | May 2021,2.74,392,2,0.0,391.0,0.0,1,2.0,"""I've always been the guy with the camera."" His creative collaborations have set a tone on the Hilltop and across Dallas.",1
Missing Value,Missing Value,instagram,ChemGen | Higher Ed Stories | May 2021,ChemGen | Higher Ed Stories | May 2021,ChemGen | Higher Ed Stories | May 2021,0.39,114,1,0.0,113.0,0.0,0,1.0,SMU researchers have developed a set of computer-driven routines that can mimic chemical reactions in a lab. These cut the time and labor-related expense frequently required to find the best possible drug for a desired outcome.,173
Missing Value,Missing Value,instagram,Common Connection Launch | SMU Page Followers | Common Connections | January 2021,Common Connection Launch | SMU Page Followers | Common Connections | January 2021,Common Connection Launch | SMU Page Followers | Common Connections | January 2021,1.29,359,1,324.0,358.0,21.0,6,1.0,"Your place. Your space. Your home. We give you the pieces, the next step is yours.",256
